track_name,latitude,longitude,color
CA Section A,32.60622289200006,-116.47618578799995,#00AA00
CA Section A,32.605987034000066,-116.47643758999999,#00AA00
CA Section A,32.60585316600003,-116.47662069399996,#00AA00
CA Section A,32.60578305300004,-116.47685768399998,#00AA00
CA Section A,32.60580674300007,-116.47698936499995,#00AA00
CA Section A,32.60570777500004,-116.47711151099998,#00AA00
CA Section A,32.60574594900004,-116.47722107699997,#00AA00
CA Section A,32.60574189500005,-116.47728842499998,#00AA00
CA Section A,32.60564451800008,-116.47736666499998,#00AA00
CA Section A,32.60560518400007,-116.47745837599996,#00AA00
CA Section A,32.60560577200005,-116.47754346599999,#00AA00
CA Section A,32.605520943000045,-116.47762599299995,#00AA00
CA Section A,32.60556968900005,-116.47778302499995,#00AA00
CA Section A,32.60550532600007,-116.47786688899998,#00AA00
CA Section A,32.605287170000054,-116.47794202199998,#00AA00
CA Section A,32.60507142000006,-116.47812798199999,#00AA00
CA Section A,32.605068525000036,-116.47817897399995,#00AA00
CA Section A,32.60510972900005,-116.47823603399996,#00AA00
CA Section A,32.60518109000003,-116.47825762899998,#00AA00
CA Section A,32.60528891800004,-116.47833756499995,#00AA00
CA Section A,32.60542740300008,-116.47833179999998,#00AA00
CA Section A,32.60550868200005,-116.47843667599994,#00AA00
CA Section A,32.60567443900004,-116.47853951699994,#00AA00
CA Section A,32.60571323900007,-116.47862321499997,#00AA00
CA Section A,32.605700512000055,-116.47871074899996,#00AA00
CA Section A,32.60574268900007,-116.47879289699995,#00AA00
CA Section A,32.60559818100006,-116.47878248699999,#00AA00
CA Section A,32.60517828600007,-116.47918012099996,#00AA00
CA Section A,32.604736384000034,-116.47929650099996,#00AA00
CA Section A,32.604626651000046,-116.47939126499995,#00AA00
CA Section A,32.604594571000064,-116.47959675499999,#00AA00
CA Section A,32.60464297900006,-116.47993915299998,#00AA00
CA Section A,32.604714813000044,-116.48003141599997,#00AA00
CA Section A,32.60472229700002,-116.48009853099995,#00AA00
CA Section A,32.604777142000046,-116.48013026799998,#00AA00
CA Section A,32.60463640000006,-116.48039225599996,#00AA00
CA Section A,32.60465013800007,-116.48075025699995,#00AA00
CA Section A,32.60470318700004,-116.48096176999996,#00AA00
CA Section A,32.60479180100003,-116.48105732899995,#00AA00
CA Section A,32.60502378600006,-116.48142739299999,#00AA00
CA Section A,32.60552637400008,-116.482289289,#00AA00
CA Section A,32.60550348500004,-116.48245158299994,#00AA00
CA Section A,32.60539191300006,-116.48262484599996,#00AA00
CA Section A,32.60534607900007,-116.48277157199999,#00AA00
CA Section A,32.60543181000003,-116.48292510799996,#00AA00
CA Section A,32.605430725000076,-116.48305567999995,#00AA00
CA Section A,32.60549043700007,-116.48325341599997,#00AA00
CA Section A,32.60565988800005,-116.48352984699994,#00AA00
CA Section A,32.605702192000024,-116.48354354299994,#00AA00
CA Section A,32.60568324600007,-116.48338761999997,#00AA00
CA Section A,32.60571868000005,-116.48325231599995,#00AA00
